row_type,service,major_group_code,major_group_name,afsc_code,afsc_family,skill_level_num,skill_level_name,skill_tier,afsc_title,shred_code,shred_title,aircraft_tags,authorized_without_shredouts,is_data_mask,page,effective_date,source_file,afsc_code_plain,search_key_plain,search_key,join_key_afsc_skill,join_key_afsc_skill_shred,text,id
base,USAF,3F,FORCE SUPPORT,4A100,4A1,00,Chief Enlisted Manager,cem,Medical Material,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A100,4A100,4A100,4A100|00,4A100|00|,USAF 3F 4A100 (Chief Enlisted Manager) : Medical Material,4a100:00:_:b632a16948
shred,USAF,3P,SECURITY FORCES,4A100,4A1,00,Chief Enlisted Manager,cem,Medical Material,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A100,4A100/A,4A100/A,4A100|00,4A100|00|A,USAF 3P 4A100 (Chief Enlisted Manager) : Medical Material | Shred A: Orthotic,4a100:00:a:00427c01d9
shred,USAF,3P,SECURITY FORCES,4A100,4A1,00,Chief Enlisted Manager,cem,Medical Material,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A100,4A100/B,4A100/B,4A100|00,4A100|00|B,USAF 3P 4A100 (Chief Enlisted Manager) : Medical Material | Shred B: Neurodiagnostic Medical Technician,4a100:00:b:6816b69b29
base,USAF,3F,FORCE SUPPORT,4A131,4A1,3,Apprentice/Semiskilled,apprentice,Medical Material,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A131,4A131,4A131,4A131|3,4A131|3|,USAF 3F 4A131 (Apprentice/Semiskilled) : Medical Material,4a131:3:_:289e8422cc
shred,USAF,3P,SECURITY FORCES,4A131,4A1,3,Apprentice/Semiskilled,apprentice,Medical Material,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A131,4A131/A,4A131/A,4A131|3,4A131|3|A,USAF 3P 4A131 (Apprentice/Semiskilled) : Medical Material | Shred A: Orthotic,4a131:3:a:21f0614f9e
shred,USAF,3P,SECURITY FORCES,4A131,4A1,3,Apprentice/Semiskilled,apprentice,Medical Material,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A131,4A131/B,4A131/B,4A131|3,4A131|3|B,USAF 3P 4A131 (Apprentice/Semiskilled) : Medical Material | Shred B: Neurodiagnostic Medical Technician,4a131:3:b:08da640805
base,USAF,3F,FORCE SUPPORT,4A151,4A1,5,Journeyman/Skilled,journeyman,Medical Material,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A151,4A151,4A151,4A151|5,4A151|5|,USAF 3F 4A151 (Journeyman/Skilled) : Medical Material,4a151:5:_:e8a2502a38
shred,USAF,3P,SECURITY FORCES,4A151,4A1,5,Journeyman/Skilled,journeyman,Medical Material,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A151,4A151/A,4A151/A,4A151|5,4A151|5|A,USAF 3P 4A151 (Journeyman/Skilled) : Medical Material | Shred A: Orthotic,4a151:5:a:02cb09734c
shred,USAF,3P,SECURITY FORCES,4A151,4A1,5,Journeyman/Skilled,journeyman,Medical Material,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A151,4A151/B,4A151/B,4A151|5,4A151|5|B,USAF 3P 4A151 (Journeyman/Skilled) : Medical Material | Shred B: Neurodiagnostic Medical Technician,4a151:5:b:dca2c48a53
base,USAF,3F,FORCE SUPPORT,4A171,4A1,7,Craftsman/Advanced,craftsman,Medical Material,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A171,4A171,4A171,4A171|7,4A171|7|,USAF 3F 4A171 (Craftsman/Advanced) : Medical Material,4a171:7:_:ab7d0427af
shred,USAF,3P,SECURITY FORCES,4A171,4A1,7,Craftsman/Advanced,craftsman,Medical Material,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A171,4A171/A,4A171/A,4A171|7,4A171|7|A,USAF 3P 4A171 (Craftsman/Advanced) : Medical Material | Shred A: Orthotic,4a171:7:a:6adeb7f874
shred,USAF,3P,SECURITY FORCES,4A171,4A1,7,Craftsman/Advanced,craftsman,Medical Material,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A171,4A171/B,4A171/B,4A171|7,4A171|7|B,USAF 3P 4A171 (Craftsman/Advanced) : Medical Material | Shred B: Neurodiagnostic Medical Technician,4a171:7:b:af31241eb7
base,USAF,3F,FORCE SUPPORT,4A191,4A1,9,Superintendent,superintendent,Medical Material,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A191,4A191,4A191,4A191|9,4A191|9|,USAF 3F 4A191 (Superintendent) : Medical Material,4a191:9:_:6d7c6f3f9c
shred,USAF,3P,SECURITY FORCES,4A191,4A1,9,Superintendent,superintendent,Medical Material,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A191,4A191/A,4A191/A,4A191|9,4A191|9|A,USAF 3P 4A191 (Superintendent) : Medical Material | Shred A: Orthotic,4a191:9:a:65478c8cb8
shred,USAF,3P,SECURITY FORCES,4A191,4A1,9,Superintendent,superintendent,Medical Material,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A191,4A191/B,4A191/B,4A191|9,4A191|9|B,USAF 3P 4A191 (Superintendent) : Medical Material | Shred B: Neurodiagnostic Medical Technician,4a191:9:b:1aa1ea9b2a
base,USAF,3F,FORCE SUPPORT,4A200,4A2,00,Chief Enlisted Manager,cem,Biomedical Equipment,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A200,4A200,4A200,4A200|00,4A200|00|,USAF 3F 4A200 (Chief Enlisted Manager) : Biomedical Equipment,4a200:00:_:5019e03ef7
shred,USAF,3P,SECURITY FORCES,4A200,4A2,00,Chief Enlisted Manager,cem,Biomedical Equipment,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A200,4A200/A,4A200/A,4A200|00,4A200|00|A,USAF 3P 4A200 (Chief Enlisted Manager) : Biomedical Equipment | Shred A: Orthotic,4a200:00:a:4663d63eb3
shred,USAF,3P,SECURITY FORCES,4A200,4A2,00,Chief Enlisted Manager,cem,Biomedical Equipment,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A200,4A200/B,4A200/B,4A200|00,4A200|00|B,USAF 3P 4A200 (Chief Enlisted Manager) : Biomedical Equipment | Shred B: Neurodiagnostic Medical Technician,4a200:00:b:ab1e7ceafc
base,USAF,3F,FORCE SUPPORT,4A231,4A2,3,Apprentice/Semiskilled,apprentice,Biomedical Equipment,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A231,4A231,4A231,4A231|3,4A231|3|,USAF 3F 4A231 (Apprentice/Semiskilled) : Biomedical Equipment,4a231:3:_:9bf0330d18
shred,USAF,3P,SECURITY FORCES,4A231,4A2,3,Apprentice/Semiskilled,apprentice,Biomedical Equipment,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A231,4A231/A,4A231/A,4A231|3,4A231|3|A,USAF 3P 4A231 (Apprentice/Semiskilled) : Biomedical Equipment | Shred A: Orthotic,4a231:3:a:adfae46f94
shred,USAF,3P,SECURITY FORCES,4A231,4A2,3,Apprentice/Semiskilled,apprentice,Biomedical Equipment,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A231,4A231/B,4A231/B,4A231|3,4A231|3|B,USAF 3P 4A231 (Apprentice/Semiskilled) : Biomedical Equipment | Shred B: Neurodiagnostic Medical Technician,4a231:3:b:2a21b01982
base,USAF,3F,FORCE SUPPORT,4A251,4A2,5,Journeyman/Skilled,journeyman,Biomedical Equipment,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A251,4A251,4A251,4A251|5,4A251|5|,USAF 3F 4A251 (Journeyman/Skilled) : Biomedical Equipment,4a251:5:_:e79bfe7a3f
shred,USAF,3P,SECURITY FORCES,4A251,4A2,5,Journeyman/Skilled,journeyman,Biomedical Equipment,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A251,4A251/A,4A251/A,4A251|5,4A251|5|A,USAF 3P 4A251 (Journeyman/Skilled) : Biomedical Equipment | Shred A: Orthotic,4a251:5:a:85fba632b8
shred,USAF,3P,SECURITY FORCES,4A251,4A2,5,Journeyman/Skilled,journeyman,Biomedical Equipment,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A251,4A251/B,4A251/B,4A251|5,4A251|5|B,USAF 3P 4A251 (Journeyman/Skilled) : Biomedical Equipment | Shred B: Neurodiagnostic Medical Technician,4a251:5:b:fa1b626067
base,USAF,3F,FORCE SUPPORT,4A271,4A2,7,Craftsman/Advanced,craftsman,Biomedical Equipment,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A271,4A271,4A271,4A271|7,4A271|7|,USAF 3F 4A271 (Craftsman/Advanced) : Biomedical Equipment,4a271:7:_:09949e5694
shred,USAF,3P,SECURITY FORCES,4A271,4A2,7,Craftsman/Advanced,craftsman,Biomedical Equipment,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A271,4A271/A,4A271/A,4A271|7,4A271|7|A,USAF 3P 4A271 (Craftsman/Advanced) : Biomedical Equipment | Shred A: Orthotic,4a271:7:a:d95da70d84
shred,USAF,3P,SECURITY FORCES,4A271,4A2,7,Craftsman/Advanced,craftsman,Biomedical Equipment,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A271,4A271/B,4A271/B,4A271|7,4A271|7|B,USAF 3P 4A271 (Craftsman/Advanced) : Biomedical Equipment | Shred B: Neurodiagnostic Medical Technician,4a271:7:b:5553ea19ad
base,USAF,3F,FORCE SUPPORT,4A291,4A2,9,Superintendent,superintendent,Biomedical Equipment,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A291,4A291,4A291,4A291|9,4A291|9|,USAF 3F 4A291 (Superintendent) : Biomedical Equipment,4a291:9:_:f0febe6456
shred,USAF,3P,SECURITY FORCES,4A291,4A2,9,Superintendent,superintendent,Biomedical Equipment,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A291,4A291/A,4A291/A,4A291|9,4A291|9|A,USAF 3P 4A291 (Superintendent) : Biomedical Equipment | Shred A: Orthotic,4a291:9:a:f4cfc03d6f
shred,USAF,3P,SECURITY FORCES,4A291,4A2,9,Superintendent,superintendent,Biomedical Equipment,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4A291,4A291/B,4A291/B,4A291|9,4A291|9|B,USAF 3P 4A291 (Superintendent) : Biomedical Equipment | Shred B: Neurodiagnostic Medical Technician,4a291:9:b:61ab566030
base,USAF,3F,FORCE SUPPORT,4B000,4B0,00,Chief Enlisted Manager,cem,Engineering,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B000,4B000,4B000,4B000|00,4B000|00|,USAF 3F 4B000 (Chief Enlisted Manager) : Engineering,4b000:00:_:79e53109e0
shred,USAF,3P,SECURITY FORCES,4B000,4B0,00,Chief Enlisted Manager,cem,Engineering,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B000,4B000/A,4B000/A,4B000|00,4B000|00|A,USAF 3P 4B000 (Chief Enlisted Manager) : Engineering | Shred A: Orthotic,4b000:00:a:b3c62d071b
shred,USAF,3P,SECURITY FORCES,4B000,4B0,00,Chief Enlisted Manager,cem,Engineering,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B000,4B000/B,4B000/B,4B000|00,4B000|00|B,USAF 3P 4B000 (Chief Enlisted Manager) : Engineering | Shred B: Neurodiagnostic Medical Technician,4b000:00:b:4f82029e10
base,USAF,3F,FORCE SUPPORT,4B031,4B0,3,Apprentice/Semiskilled,apprentice,Bioenvironmental Engineering,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B031,4B031,4B031,4B031|3,4B031|3|,USAF 3F 4B031 (Apprentice/Semiskilled) : Bioenvironmental Engineering,4b031:3:_:34e74757e2
shred,USAF,3P,SECURITY FORCES,4B031,4B0,3,Apprentice/Semiskilled,apprentice,Bioenvironmental Engineering,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B031,4B031/A,4B031/A,4B031|3,4B031|3|A,USAF 3P 4B031 (Apprentice/Semiskilled) : Bioenvironmental Engineering | Shred A: Orthotic,4b031:3:a:82352aad41
shred,USAF,3P,SECURITY FORCES,4B031,4B0,3,Apprentice/Semiskilled,apprentice,Bioenvironmental Engineering,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B031,4B031/B,4B031/B,4B031|3,4B031|3|B,USAF 3P 4B031 (Apprentice/Semiskilled) : Bioenvironmental Engineering | Shred B: Neurodiagnostic Medical Technician,4b031:3:b:27f242c38a
base,USAF,3F,FORCE SUPPORT,4B051,4B0,5,Journeyman/Skilled,journeyman,Bioenvironmental Engineering,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B051,4B051,4B051,4B051|5,4B051|5|,USAF 3F 4B051 (Journeyman/Skilled) : Bioenvironmental Engineering,4b051:5:_:4bc61a82a1
shred,USAF,3P,SECURITY FORCES,4B051,4B0,5,Journeyman/Skilled,journeyman,Bioenvironmental Engineering,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B051,4B051/A,4B051/A,4B051|5,4B051|5|A,USAF 3P 4B051 (Journeyman/Skilled) : Bioenvironmental Engineering | Shred A: Orthotic,4b051:5:a:1df28ad15c
shred,USAF,3P,SECURITY FORCES,4B051,4B0,5,Journeyman/Skilled,journeyman,Bioenvironmental Engineering,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B051,4B051/B,4B051/B,4B051|5,4B051|5|B,USAF 3P 4B051 (Journeyman/Skilled) : Bioenvironmental Engineering | Shred B: Neurodiagnostic Medical Technician,4b051:5:b:516d5e7b11
base,USAF,3F,FORCE SUPPORT,4B071,4B0,7,Craftsman/Advanced,craftsman,Bioenvironmental Engineering,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B071,4B071,4B071,4B071|7,4B071|7|,USAF 3F 4B071 (Craftsman/Advanced) : Bioenvironmental Engineering,4b071:7:_:be4955fb5a
shred,USAF,3P,SECURITY FORCES,4B071,4B0,7,Craftsman/Advanced,craftsman,Bioenvironmental Engineering,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B071,4B071/A,4B071/A,4B071|7,4B071|7|A,USAF 3P 4B071 (Craftsman/Advanced) : Bioenvironmental Engineering | Shred A: Orthotic,4b071:7:a:c4622ef494
shred,USAF,3P,SECURITY FORCES,4B071,4B0,7,Craftsman/Advanced,craftsman,Bioenvironmental Engineering,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B071,4B071/B,4B071/B,4B071|7,4B071|7|B,USAF 3P 4B071 (Craftsman/Advanced) : Bioenvironmental Engineering | Shred B: Neurodiagnostic Medical Technician,4b071:7:b:52d068b6d9
base,USAF,3F,FORCE SUPPORT,4B091,4B0,9,Superintendent,superintendent,Bioenvironmental Engineering,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B091,4B091,4B091,4B091|9,4B091|9|,USAF 3F 4B091 (Superintendent) : Bioenvironmental Engineering,4b091:9:_:229b7aea4f
shred,USAF,3P,SECURITY FORCES,4B091,4B0,9,Superintendent,superintendent,Bioenvironmental Engineering,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B091,4B091/A,4B091/A,4B091|9,4B091|9|A,USAF 3P 4B091 (Superintendent) : Bioenvironmental Engineering | Shred A: Orthotic,4b091:9:a:c5fdc7fcb5
shred,USAF,3P,SECURITY FORCES,4B091,4B0,9,Superintendent,superintendent,Bioenvironmental Engineering,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4B091,4B091/B,4B091/B,4B091|9,4B091|9|B,USAF 3P 4B091 (Superintendent) : Bioenvironmental Engineering | Shred B: Neurodiagnostic Medical Technician,4b091:9:b:09496d2e9b
base,USAF,3F,FORCE SUPPORT,4C000,4C0,00,Chief Enlisted Manager,cem,Mental Health Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C000,4C000,4C000,4C000|00,4C000|00|,USAF 3F 4C000 (Chief Enlisted Manager) : Mental Health Service,4c000:00:_:8ed116c505
shred,USAF,3P,SECURITY FORCES,4C000,4C0,00,Chief Enlisted Manager,cem,Mental Health Service,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C000,4C000/A,4C000/A,4C000|00,4C000|00|A,USAF 3P 4C000 (Chief Enlisted Manager) : Mental Health Service | Shred A: Orthotic,4c000:00:a:78861d3b3d
shred,USAF,3P,SECURITY FORCES,4C000,4C0,00,Chief Enlisted Manager,cem,Mental Health Service,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C000,4C000/B,4C000/B,4C000|00,4C000|00|B,USAF 3P 4C000 (Chief Enlisted Manager) : Mental Health Service | Shred B: Neurodiagnostic Medical Technician,4c000:00:b:86850de101
base,USAF,3F,FORCE SUPPORT,4C031,4C0,3,Apprentice/Semiskilled,apprentice,Mental Health Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C031,4C031,4C031,4C031|3,4C031|3|,USAF 3F 4C031 (Apprentice/Semiskilled) : Mental Health Service,4c031:3:_:5dd50ec306
shred,USAF,3P,SECURITY FORCES,4C031,4C0,3,Apprentice/Semiskilled,apprentice,Mental Health Service,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C031,4C031/A,4C031/A,4C031|3,4C031|3|A,USAF 3P 4C031 (Apprentice/Semiskilled) : Mental Health Service | Shred A: Orthotic,4c031:3:a:43da3431c7
shred,USAF,3P,SECURITY FORCES,4C031,4C0,3,Apprentice/Semiskilled,apprentice,Mental Health Service,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C031,4C031/B,4C031/B,4C031|3,4C031|3|B,USAF 3P 4C031 (Apprentice/Semiskilled) : Mental Health Service | Shred B: Neurodiagnostic Medical Technician,4c031:3:b:f95ae2d71b
base,USAF,3F,FORCE SUPPORT,4C051,4C0,5,Journeyman/Skilled,journeyman,Mental Health Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C051,4C051,4C051,4C051|5,4C051|5|,USAF 3F 4C051 (Journeyman/Skilled) : Mental Health Service,4c051:5:_:e342d067e5
shred,USAF,3P,SECURITY FORCES,4C051,4C0,5,Journeyman/Skilled,journeyman,Mental Health Service,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C051,4C051/A,4C051/A,4C051|5,4C051|5|A,USAF 3P 4C051 (Journeyman/Skilled) : Mental Health Service | Shred A: Orthotic,4c051:5:a:aa29f58f32
shred,USAF,3P,SECURITY FORCES,4C051,4C0,5,Journeyman/Skilled,journeyman,Mental Health Service,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C051,4C051/B,4C051/B,4C051|5,4C051|5|B,USAF 3P 4C051 (Journeyman/Skilled) : Mental Health Service | Shred B: Neurodiagnostic Medical Technician,4c051:5:b:22ccaff969
base,USAF,3F,FORCE SUPPORT,4C071,4C0,7,Craftsman/Advanced,craftsman,Mental Health Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C071,4C071,4C071,4C071|7,4C071|7|,USAF 3F 4C071 (Craftsman/Advanced) : Mental Health Service,4c071:7:_:468a0584a3
shred,USAF,3P,SECURITY FORCES,4C071,4C0,7,Craftsman/Advanced,craftsman,Mental Health Service,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C071,4C071/A,4C071/A,4C071|7,4C071|7|A,USAF 3P 4C071 (Craftsman/Advanced) : Mental Health Service | Shred A: Orthotic,4c071:7:a:06971dd76e
shred,USAF,3P,SECURITY FORCES,4C071,4C0,7,Craftsman/Advanced,craftsman,Mental Health Service,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C071,4C071/B,4C071/B,4C071|7,4C071|7|B,USAF 3P 4C071 (Craftsman/Advanced) : Mental Health Service | Shred B: Neurodiagnostic Medical Technician,4c071:7:b:23d240d913
base,USAF,3F,FORCE SUPPORT,4C091,4C0,9,Superintendent,superintendent,Mental Health Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C091,4C091,4C091,4C091|9,4C091|9|,USAF 3F 4C091 (Superintendent) : Mental Health Service,4c091:9:_:1e2acf91b5
shred,USAF,3P,SECURITY FORCES,4C091,4C0,9,Superintendent,superintendent,Mental Health Service,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C091,4C091/A,4C091/A,4C091|9,4C091|9|A,USAF 3P 4C091 (Superintendent) : Mental Health Service | Shred A: Orthotic,4c091:9:a:2d6ed32e55
shred,USAF,3P,SECURITY FORCES,4C091,4C0,9,Superintendent,superintendent,Mental Health Service,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4C091,4C091/B,4C091/B,4C091|9,4C091|9|B,USAF 3P 4C091 (Superintendent) : Mental Health Service | Shred B: Neurodiagnostic Medical Technician,4c091:9:b:d2988a0ab7
base,USAF,3F,FORCE SUPPORT,4D000,4D0,00,Chief Enlisted Manager,cem,Diet Therapy,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D000,4D000,4D000,4D000|00,4D000|00|,USAF 3F 4D000 (Chief Enlisted Manager) : Diet Therapy,4d000:00:_:21fedabd6f
shred,USAF,3P,SECURITY FORCES,4D000,4D0,00,Chief Enlisted Manager,cem,Diet Therapy,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D000,4D000/A,4D000/A,4D000|00,4D000|00|A,USAF 3P 4D000 (Chief Enlisted Manager) : Diet Therapy | Shred A: Orthotic,4d000:00:a:7ac5b039b4
shred,USAF,3P,SECURITY FORCES,4D000,4D0,00,Chief Enlisted Manager,cem,Diet Therapy,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D000,4D000/B,4D000/B,4D000|00,4D000|00|B,USAF 3P 4D000 (Chief Enlisted Manager) : Diet Therapy | Shred B: Neurodiagnostic Medical Technician,4d000:00:b:6c64abfb5e
base,USAF,3F,FORCE SUPPORT,4D031,4D0,3,Apprentice/Semiskilled,apprentice,Diet Therapy,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D031,4D031,4D031,4D031|3,4D031|3|,USAF 3F 4D031 (Apprentice/Semiskilled) : Diet Therapy,4d031:3:_:3d37fa1735
shred,USAF,3P,SECURITY FORCES,4D031,4D0,3,Apprentice/Semiskilled,apprentice,Diet Therapy,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D031,4D031/A,4D031/A,4D031|3,4D031|3|A,USAF 3P 4D031 (Apprentice/Semiskilled) : Diet Therapy | Shred A: Orthotic,4d031:3:a:77fb1f48a5
shred,USAF,3P,SECURITY FORCES,4D031,4D0,3,Apprentice/Semiskilled,apprentice,Diet Therapy,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D031,4D031/B,4D031/B,4D031|3,4D031|3|B,USAF 3P 4D031 (Apprentice/Semiskilled) : Diet Therapy | Shred B: Neurodiagnostic Medical Technician,4d031:3:b:041931a532
base,USAF,3F,FORCE SUPPORT,4D051,4D0,5,Journeyman/Skilled,journeyman,Diet Therapy,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D051,4D051,4D051,4D051|5,4D051|5|,USAF 3F 4D051 (Journeyman/Skilled) : Diet Therapy,4d051:5:_:3a5adde40a
shred,USAF,3P,SECURITY FORCES,4D051,4D0,5,Journeyman/Skilled,journeyman,Diet Therapy,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D051,4D051/A,4D051/A,4D051|5,4D051|5|A,USAF 3P 4D051 (Journeyman/Skilled) : Diet Therapy | Shred A: Orthotic,4d051:5:a:b80880f504
shred,USAF,3P,SECURITY FORCES,4D051,4D0,5,Journeyman/Skilled,journeyman,Diet Therapy,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D051,4D051/B,4D051/B,4D051|5,4D051|5|B,USAF 3P 4D051 (Journeyman/Skilled) : Diet Therapy | Shred B: Neurodiagnostic Medical Technician,4d051:5:b:c879a149a5
base,USAF,3F,FORCE SUPPORT,4D071,4D0,7,Craftsman/Advanced,craftsman,Diet Therapy,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D071,4D071,4D071,4D071|7,4D071|7|,USAF 3F 4D071 (Craftsman/Advanced) : Diet Therapy,4d071:7:_:41abdacdc9
shred,USAF,3P,SECURITY FORCES,4D071,4D0,7,Craftsman/Advanced,craftsman,Diet Therapy,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D071,4D071/A,4D071/A,4D071|7,4D071|7|A,USAF 3P 4D071 (Craftsman/Advanced) : Diet Therapy | Shred A: Orthotic,4d071:7:a:b3b3d64d2d
shred,USAF,3P,SECURITY FORCES,4D071,4D0,7,Craftsman/Advanced,craftsman,Diet Therapy,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D071,4D071/B,4D071/B,4D071|7,4D071|7|B,USAF 3P 4D071 (Craftsman/Advanced) : Diet Therapy | Shred B: Neurodiagnostic Medical Technician,4d071:7:b:d4588b9bdf
base,USAF,3F,FORCE SUPPORT,4D091,4D0,9,Superintendent,superintendent,Diet Therapy,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D091,4D091,4D091,4D091|9,4D091|9|,USAF 3F 4D091 (Superintendent) : Diet Therapy,4d091:9:_:70a038d752
shred,USAF,3P,SECURITY FORCES,4D091,4D0,9,Superintendent,superintendent,Diet Therapy,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D091,4D091/A,4D091/A,4D091|9,4D091|9|A,USAF 3P 4D091 (Superintendent) : Diet Therapy | Shred A: Orthotic,4d091:9:a:8ecf6144dd
shred,USAF,3P,SECURITY FORCES,4D091,4D0,9,Superintendent,superintendent,Diet Therapy,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4D091,4D091/B,4D091/B,4D091|9,4D091|9|B,USAF 3P 4D091 (Superintendent) : Diet Therapy | Shred B: Neurodiagnostic Medical Technician,4d091:9:b:3dbbebbac6
base,USAF,3F,FORCE SUPPORT,4E000,4E0,00,Chief Enlisted Manager,cem,Public Health,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E000,4E000,4E000,4E000|00,4E000|00|,USAF 3F 4E000 (Chief Enlisted Manager) : Public Health,4e000:00:_:02beb62c67
shred,USAF,3P,SECURITY FORCES,4E000,4E0,00,Chief Enlisted Manager,cem,Public Health,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E000,4E000/A,4E000/A,4E000|00,4E000|00|A,USAF 3P 4E000 (Chief Enlisted Manager) : Public Health | Shred A: Orthotic,4e000:00:a:4ed01b35de
shred,USAF,3P,SECURITY FORCES,4E000,4E0,00,Chief Enlisted Manager,cem,Public Health,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E000,4E000/B,4E000/B,4E000|00,4E000|00|B,USAF 3P 4E000 (Chief Enlisted Manager) : Public Health | Shred B: Neurodiagnostic Medical Technician,4e000:00:b:6da4aed920
